noise number; onset time ms; duration ms
1813; 6700.000000; 4.000000
1814; 6714.000000; 75.000000
1815; 6798.000000; 40.000000
1816; 7549.000000; 96.000000
1817; 7784.000000; 8.000000
1818; 8067.000000; 10.000000
1819; 8102.000000; 49.000000
1820; 8158.000000; 33.000000
1821; 8209.000000; 16.000000
1822; 8235.000000; 30.000000
1823; 8271.000000; 77.000000
1824; 8366.000000; 79.000000
1825; 11549.000000; 83.000000
1826; 11635.000000; 22.000000
1827; 12735.000000; 59.000000
1828; 12912.000000; 18.000000
1829; 12960.000000; 28.000000
1830; 12995.000000; 24.000000
1831; 13027.000000; 1.000000
1832; 13059.000000; 37.000000
1833; 13101.000000; 61.000000
1834; 13165.000000; 57.000000
1835; 15293.000000; 2.000000
1836; 16365.000000; 86.000000
1837; 17034.000000; 1.000000
1838; 17211.000000; 1.000000
1839; 17446.000000; 1.000000
1840; 17575.000000; 3.000000
1841; 17649.000000; 1.000000
1842; 17773.000000; 6.000000
1843; 17832.000000; 1.000000
1844; 17844.000000; 48.000000
1845; 17902.000000; 31.000000
1846; 17956.000000; 93.000000
1847; 19282.000000; 44.000000
1848; 19355.000000; 46.000000
1849; 19406.000000; 7.000000
1850; 19459.000000; 52.000000
1851; 19519.000000; 18.000000
1852; 19706.000000; 48.000000
1853; 19789.000000; 47.000000
1854; 19917.000000; 2.000000
1855; 20636.000000; 1.000000
1856; 20718.000000; 95.000000
1857; 20837.000000; 35.000000
1858; 20929.000000; 25.000000
1859; 20961.000000; 75.000000
1860; 21279.000000; 1.000000
1861; 21365.000000; 85.000000
1862; 21731.000000; 3.000000
1863; 21750.000000; 2.000000
1864; 22095.000000; 75.000000
1865; 22260.000000; 1.000000
1866; 22531.000000; 1.000000
1867; 22613.000000; 59.000000
1868; 22777.000000; 1.000000
1869; 22860.000000; 61.000000
1870; 24403.000000; 3.000000
1871; 24420.000000; 32.000000
1872; 24456.000000; 21.000000
1873; 24482.000000; 31.000000
1874; 24518.000000; 18.000000
1875; 24544.000000; 26.000000
1876; 24574.000000; 31.000000
1877; 24610.000000; 31.000000
1878; 24648.000000; 11.000000
1879; 25926.000000; 13.000000
1880; 25948.000000; 12.000000
1881; 25998.000000; 1.000000
1882; 26010.000000; 15.000000
1883; 26028.000000; 20.000000
1884; 26053.000000; 16.000000
1885; 26077.000000; 16.000000
1886; 26123.000000; 16.000000
1887; 26158.000000; 23.000000
1888; 26201.000000; 2.000000
1889; 26298.000000; 2.000000
1890; 27072.000000; 1.000000
1891; 27261.000000; 1.000000
1892; 27367.000000; 1.000000
1893; 27530.000000; 3.000000
1894; 27543.000000; 59.000000
1895; 27641.000000; 1.000000
1896; 28334.000000; 83.000000
1897; 28527.000000; 1.000000
1898; 28661.000000; 48.000000
1899; 28849.000000; 25.000000
1900; 28966.000000; 1.000000
1901; 29504.000000; 2.000000
1902; 29519.000000; 3.000000
1903; 31507.000000; 1.000000
1904; 31576.000000; 3.000000
1905; 31614.000000; 58.000000
1906; 31705.000000; 74.000000
1907; 31931.000000; 1.000000
1908; 32155.000000; 1.000000
1909; 32261.000000; 1.000000
1910; 32873.000000; 1.000000
1911; 33308.000000; 1.000000
